movieId,qtdRatings,summRatings,meanRatings
98404,1.00,3.00,3.00
3910,4254.00,16329.00,3.84
81156,498.00,1613.50,3.24
27176,33.00,126.50,3.83
52202,13.00,45.00,3.46
122310,1.00,3.00,3.00
142338,1.00,3.00,3.00
48863,14.00,41.00,2.93
134939,2.00,7.50,3.75
133835,2.00,6.00,3.00
127371,1.00,3.50,3.50
97096,5.00,18.00,3.60
146348,3.00,11.50,3.83
132780,1.00,3.00,3.00
130518,29.00,98.00,3.38
7197,52.00,156.00,3.00
111603,6.00,19.00,3.17
133299,3.00,10.50,3.50
111663,42.00,99.50,2.37
125656,2.00,7.00,3.50
86985,13.00,48.00,3.69
1514,137.00,408.50,2.98
25843,2.00,6.00,3.00
149592,1.00,2.50,2.50
139966,1.00,5.00,5.00
27193,500.00,1628.50,3.26
139195,9.00,36.00,4.00
6153,284.00,626.00,2.20
6556,26.00,80.00,3.08
112693,2.00,6.00,3.00
5237,779.00,2695.00,3.46
8751,226.00,840.50,3.72
5830,191.00,660.00,3.46
81225,9.00,16.50,1.83
70724,12.00,41.50,3.46
91309,3.00,9.50,3.17
135745,5.00,14.50,2.90
88313,3.00,11.50,3.83
647,8490.00,30013.00,3.54
896,506.00,1864.00,3.68
8819,28.00,63.00,2.25
3382,9.00,29.00,3.22
73228,1.00,3.00,3.00
137707,1.00,1.50,1.50
114186,1.00,4.00,4.00
134904,1.00,3.50,3.50
44828,844.00,2697.00,3.20
2593,539.00,1922.50,3.57
67847,11.00,35.50,3.23
143041,3.00,10.00,3.33
49739,5.00,14.50,2.90
144546,4.00,14.00,3.50
97061,2.00,7.00,3.50
3814,1798.00,7143.00,3.97
3684,1904.00,6326.50,3.32
7025,422.00,1580.00,3.74
141727,1.00,3.50,3.50
7360,4664.00,16771.00,3.60
141976,5.00,14.00,2.80
143043,4.00,12.00,3.00
71170,24.00,79.50,3.31
81676,3.00,8.50,2.83
3415,578.00,2310.00,4.00
37,88.00,263.50,2.99
3372,351.00,1199.50,3.42
136998,1.00,5.00,5.00
107141,812.00,2978.00,3.67
5073,430.00,1555.50,3.62
80812,12.00,40.50,3.38
102783,6.00,16.50,2.75
113557,8.00,17.50,2.19
140469,2.00,3.50,1.75
142847,2.00,5.00,2.50
83273,1.00,3.50,3.50
3673,254.00,592.50,2.33
91628,236.00,631.00,2.67
72027,4.00,15.00,3.75
104644,4.00,16.00,4.00
44665,7014.00,27212.00,3.88
7399,46.00,121.50,2.64
99607,3.00,7.00,2.33
1620,5125.00,17314.50,3.38
119053,1.00,2.50,2.50
106680,3.00,8.00,2.67
2753,333.00,1062.00,3.19
49234,9.00,30.50,3.39
88349,21.00,67.00,3.19
121245,5.00,15.50,3.10
7103,74.00,186.00,2.51
112897,449.00,1321.00,2.94
144654,3.00,12.50,4.17
142845,2.00,7.00,3.50
80619,3.00,8.00,2.67
96069,41.00,128.00,3.12
144466,3.00,9.50,3.17
131088,4.00,8.50,2.12
97296,3.00,5.50,1.83
104784,4.00,11.50,2.88
55324,17.00,39.00,2.29
32088,15.00,24.00,1.60
6386,90.00,285.00,3.17
33342,13.00,50.00,3.85
147314,1.00,3.50,3.50
147907,1.00,2.00,2.00
70355,2.00,6.00,3.00
72781,6.00,23.50,3.92
131272,1.00,2.00,2.00
99733,3.00,7.00,2.33
68965,67.00,101.00,1.51
94005,9.00,27.50,3.06
2804,13900.00,55713.50,4.01
1958,5578.00,20276.50,3.64
53996,7187.00,23289.00,3.24
125912,11.00,33.00,3.00
144516,5.00,18.00,3.60
60838,3.00,10.50,3.50
66097,4163.00,15698.00,3.77
77312,21.00,66.50,3.17
102828,5.00,8.50,1.70
122031,9.00,17.50,1.94
133262,3.00,8.00,2.67
25760,2.00,7.00,3.50
3014,258.00,728.50,2.82
58303,1164.00,4598.00,3.95
5543,177.00,364.00,2.06
47707,3.00,8.00,2.67
96197,13.00,43.00,3.31
8864,336.00,890.00,2.65
57453,45.00,172.00,3.82
136245,10.00,28.00,2.80
109181,60.00,200.00,3.33
32677,20.00,64.50,3.23
39402,32.00,98.50,3.08
56079,169.00,523.50,3.10
4785,148.00,539.00,3.64
98859,2.00,6.00,3.00
140481,47.00,161.00,3.43
476,238.00,715.50,3.01
3375,212.00,684.50,3.23
57480,10.00,38.00,3.80
91007,4.00,17.00,4.25
146680,3.00,7.50,2.50
131480,15.00,45.50,3.03
50005,590.00,2018.50,3.42
105869,111.00,374.00,3.37
32216,14.00,33.00,2.36
97544,4.00,16.50,4.12
132362,16.00,60.50,3.78
146188,2.00,6.00,3.00
115935,1.00,0.50,0.50
129068,1.00,3.50,3.50
238,859.00,2722.50,3.17
7091,927.00,3667.50,3.96
128975,176.00,429.00,2.44
71096,8.00,26.50,3.31
44825,2.00,6.00,3.00
89623,4.00,12.00,3.00
2551,1873.00,6547.50,3.50
918,1927.00,7206.50,3.74
68793,1123.00,3345.00,2.98
141446,2.00,7.50,3.75
99798,1.00,2.00,2.00
146638,1.00,3.50,3.50
90086,3.00,10.50,3.50
66200,239.00,814.00,3.41
88047,7.00,24.50,3.50
7244,61.00,98.50,1.61
46199,2.00,7.00,3.50
142763,1.00,1.00,1.00
117509,1.00,1.00,1.00
127200,17.00,49.00,2.88
7627,18.00,51.50,2.86
127164,34.00,130.00,3.82
3667,142.00,271.50,1.91
116905,60.00,223.00,3.72
91882,8.00,25.50,3.19
102158,1.00,4.50,4.50
27857,209.00,813.00,3.89
3140,117.00,417.50,3.57
140850,10.00,29.50,2.95
82300,8.00,26.50,3.31
121300,2.00,7.50,3.75
101409,2.00,6.00,3.00
96084,4.00,16.50,4.12
143898,2.00,5.50,2.75
30793,9053.00,29917.50,3.30
7014,169.00,427.50,2.53
54176,20.00,73.50,3.67
95157,7.00,19.50,2.79
100617,41.00,156.00,3.80
4434,98.00,317.50,3.24
135577,2.00,6.50,3.25
40033,48.00,175.00,3.65
2716,31097.00,116431.00,3.74
99731,10.00,25.00,2.50
55205,174.00,569.00,3.27
147106,2.00,7.50,3.75
141552,3.00,8.00,2.67
101176,1.00,3.00,3.00
79972,15.00,43.50,2.90
7174,61.00,135.00,2.21
117594,7.00,16.50,2.36
6184,1272.00,4264.50,3.35
91201,7.00,28.00,4.00
66592,8.00,23.50,2.94
31793,9.00,33.00,3.67
70948,9.00,35.00,3.89
150550,1.00,2.00,2.00
882,837.00,2512.50,3.00
295,478.00,1339.50,2.80
32743,112.00,345.00,3.08
36247,9.00,22.50,2.50
120294,7.00,16.00,2.29
6123,241.00,974.50,4.04
60150,12.00,37.00,3.08
139974,2.00,8.50,4.25
69299,10.00,36.00,3.60
61348,462.00,584.50,1.27
3367,204.00,699.00,3.43
150776,1.00,3.00,3.00
222,6251.00,22087.50,3.53
127042,20.00,70.50,3.52
5230,164.00,547.00,3.34
78099,9.00,30.50,3.39
84291,1.00,2.50,2.50
139978,1.00,5.00,5.00
116700,8.00,16.50,2.06
141946,17.00,65.50,3.85
78376,9.00,32.00,3.56
26498,17.00,61.00,3.59
112988,16.00,48.50,3.03
145312,1.00,3.50,3.50
119848,1.00,3.50,3.50
56176,769.00,1904.50,2.48
25828,218.00,793.50,3.64
62799,170.00,615.00,3.62
146372,1.00,0.50,0.50
60760,875.00,2560.50,2.93
71341,39.00,109.50,2.81
55274,706.00,2433.00,3.45
112931,2.00,5.50,2.75
137723,1.00,1.00,1.00
26612,67.00,244.50,3.65
89000,41.00,140.50,3.43
66282,5.00,18.00,3.60
80344,5.00,17.50,3.50
77298,10.00,32.50,3.25
126168,2.00,5.00,2.50
122760,2.00,6.50,3.25
40278,3406.00,11816.00,3.47
85394,254.00,939.50,3.70
6837,104.00,378.50,3.64
70678,5.00,14.00,2.80
51317,11.00,40.00,3.64
69007,9.00,28.50,3.17
132965,16.00,52.00,3.25
105084,4.00,14.50,3.62
120586,1.00,2.00,2.00
62293,627.00,2219.50,3.54
5660,128.00,479.00,3.74
3807,471.00,1486.50,3.16
101801,9.00,29.00,3.22
116945,2.00,7.50,3.75
27526,3.00,8.50,2.83
3871,1849.00,6967.50,3.77
71390,64.00,234.00,3.66
5224,148.00,567.00,3.83
51471,550.00,2085.00,3.79
117582,6.00,23.00,3.83
26387,16.00,55.50,3.47
137763,4.00,15.50,3.88
92872,1.00,2.50,2.50
4415,503.00,1519.00,3.02
4608,142.00,437.00,3.08
67363,13.00,45.50,3.50
993,249.00,872.00,3.50
105115,1.00,1.50,1.50
101646,3.00,11.50,3.83
46578,14645.00,57155.00,3.90
96421,8.00,31.00,3.88
123773,1.00,1.00,1.00
122619,1.00,2.50,2.50
54542,6.00,19.00,3.17
141554,4.00,13.00,3.25
6285,122.00,400.00,3.28
4441,264.00,862.00,3.27
5920,21.00,57.50,2.74
26886,15.00,43.00,2.87
111233,4.00,8.50,2.12
87330,4.00,13.00,3.25
54995,2932.00,10508.50,3.58
568,394.00,1400.50,3.55
26344,88.00,293.00,3.33
59651,2.00,7.50,3.75
103727,114.00,318.50,2.79
127178,22.00,77.50,3.52
143914,1.00,2.50,2.50
148488,1.00,3.00,3.00
130972,1.00,1.50,1.50
82931,54.00,169.50,3.14
133235,4.00,14.50,3.62
96739,1.00,3.50,3.50
26680,891.00,2983.50,3.35
1669,336.00,1158.00,3.45
26991,4.00,14.00,3.50
113868,25.00,75.00,3.00
138935,1.00,5.00,5.00
135647,1.00,3.00,3.00
112753,3.00,6.50,2.17
105569,2.00,1.50,0.75
85016,53.00,172.00,3.25
107516,3.00,9.50,3.17
106646,17.00,54.50,3.21
3824,1598.00,3830.00,2.40
108583,777.00,3164.50,4.07
93492,6.00,18.50,3.08
136552,3.00,4.00,1.33
130596,2.00,7.50,3.75
150048,1.00,3.50,3.50
2002,10148.00,32435.00,3.20
95375,100.00,358.50,3.58
123004,2.00,9.50,4.75
108508,8.00,23.50,2.94
87962,1.00,0.50,0.50
140413,1.00,3.00,3.00
142529,1.00,3.50,3.50
6649,72.00,259.50,3.60
7270,58.00,167.00,2.88
100165,26.00,97.50,3.75
91595,6.00,21.00,3.50
40962,306.00,882.50,2.88
135003,1.00,3.00,3.00
135623,9.00,30.50,3.39
2215,85.00,249.00,2.93
107735,2.00,6.50,3.25
113132,1.00,3.00,3.00
112811,13.00,41.00,3.15
146140,1.00,3.00,3.00
54274,190.00,350.50,1.84
86300,20.00,64.00,3.20
62974,44.00,149.50,3.40
132788,5.00,15.00,3.00
142895,1.00,2.50,2.50
73211,421.00,1490.50,3.54
125644,1.00,2.00,2.00
150377,1.00,1.50,1.50
4405,269.00,1050.50,3.91
100457,8.00,15.50,1.94
129847,2.00,5.00,2.50
122497,1.00,0.50,0.50
125934,2.00,3.50,1.75
8865,3435.00,10508.00,3.06
103541,82.00,270.00,3.29
26005,103.00,380.00,3.69
59426,1.00,3.50,3.50
127262,1.00,4.00,4.00
5670,619.00,2212.50,3.57
1631,502.00,1719.00,3.42
4907,79.00,260.50,3.30
7562,228.00,781.50,3.43
130347,13.00,48.00,3.69
127156,10.00,35.50,3.55
80917,547.00,1802.50,3.30
8535,329.00,1050.00,3.19
8867,59.00,148.50,2.52
93803,27.00,74.00,2.74
33646,1526.00,4737.00,3.10
3003,185.00,633.00,3.42
75820,8.00,18.50,2.31
4592,71.00,158.00,2.23
116421,1.00,3.00,3.00
127296,3.00,3.00,1.00
26801,9.00,29.50,3.28
105616,2.00,5.00,2.50
47200,2490.00,8553.50,3.44
108595,3.00,7.00,2.33
114503,1.00,4.00,4.00
7950,9.00,28.50,3.17
1605,946.00,2487.00,2.63
5438,789.00,2107.50,2.67
113632,9.00,31.50,3.50
110599,1.00,2.50,2.50
7450,504.00,1524.00,3.02
140110,333.00,1251.50,3.76
4818,49.00,121.50,2.48
112183,2893.00,10866.00,3.76
132648,2.00,5.50,2.75
4389,395.00,1349.00,3.42
128960,3.00,6.50,2.17
91421,3.00,7.00,2.33
71486,10.00,37.00,3.70
117314,2.00,8.50,4.25
4446,7188.00,22393.50,3.12
130466,20.00,74.50,3.73
5856,46.00,157.00,3.41
56931,19.00,63.00,3.32
4908,68.00,224.50,3.30
124957,1.00,3.50,3.50
26177,8.00,26.00,3.25
118166,8.00,32.50,4.06
1014,1669.00,5627.00,3.37
70366,28.00,54.00,1.93
26394,113.00,391.00,3.46
131848,6.00,15.00,2.50
117468,1.00,4.50,4.50
687,102.00,305.50,3.00
136369,6.00,14.50,2.42
2279,2782.00,7440.00,2.67
1341,404.00,1159.50,2.87
1413,383.00,1362.00,3.56
106599,3.00,5.00,1.67
69275,434.00,1383.50,3.19
110063,4.00,10.50,2.62
143432,1.00,2.00,2.00
6661,10.00,36.00,3.60
616,9147.00,30827.50,3.37
114849,27.00,67.50,2.50
127180,34.00,136.00,4.00
563,355.00,1221.50,3.44
145052,1.00,4.00,4.00
145602,1.00,2.00,2.00
85403,2.00,7.00,3.50
101979,2.00,4.50,2.25
77435,1.00,2.50,2.50
1860,519.00,1997.50,3.85
67267,819.00,2879.50,3.52
32392,76.00,230.50,3.03
5757,5.00,8.50,1.70
88063,7.00,24.50,3.50
6422,279.00,1026.50,3.68
108070,1.00,3.00,3.00
33051,7.00,22.50,3.21
148779,1.00,3.00,3.00
65227,6.00,18.00,3.00
133541,1.00,0.50,0.50
99970,2.00,7.00,3.50
97808,2.00,5.00,2.50
116331,1.00,2.50,2.50
5867,413.00,1499.50,3.63
93024,43.00,133.00,3.09
134338,3.00,8.00,2.67
92696,31.00,78.50,2.53
145598,1.00,3.50,3.50
4373,527.00,1350.50,2.56
5851,29.00,72.00,2.48
118252,15.00,43.50,2.90
7133,57.00,109.00,1.91
5262,50.00,156.50,3.13
131838,1.00,3.00,3.00
3300,8079.00,27522.50,3.41
2894,549.00,1533.50,2.79
113696,37.00,99.50,2.69
6658,784.00,2259.50,2.88
65315,39.00,84.00,2.15
144158,3.00,5.00,1.67
108194,3.00,11.50,3.83
95588,22.00,54.50,2.48
8397,36.00,112.00,3.11
27724,72.00,241.50,3.35
73232,17.00,52.50,3.09
44892,5.00,11.50,2.30
142953,14.00,42.00,3.00
5402,13.00,33.00,2.54
26835,7.00,22.50,3.21
7073,1134.00,4389.50,3.87
5220,1376.00,3771.00,2.74
4277,395.00,1277.00,3.23
78909,6.00,18.50,3.08
39876,3.00,11.00,3.67
3338,281.00,1118.50,3.98
131027,2.00,8.00,4.00
68472,76.00,292.50,3.85
129951,10.00,33.50,3.35
73230,1.00,0.50,0.50
83067,28.00,76.50,2.73
102049,2.00,6.50,3.25
53956,1529.00,5672.50,3.71
33681,355.00,677.50,1.91
67923,1176.00,3729.00,3.17
114009,3.00,12.00,4.00
46959,118.00,387.00,3.28
117472,3.00,2.50,0.83
100042,3.00,10.00,3.33
6991,505.00,1525.00,3.02
81041,5.00,15.00,3.00
55408,9.00,25.50,2.83
105618,3.00,8.00,2.67
140801,1.00,3.50,3.50
66006,3.00,9.00,3.00
33138,391.00,1365.50,3.49
70864,27.00,78.00,2.89
102461,1.00,1.50,1.50
54190,2000.00,7278.50,3.64
77808,16.00,46.50,2.91
146052,2.00,1.50,0.75
80727,91.00,311.00,3.42
75406,5.00,19.50,3.90
141381,2.00,3.00,1.50
101112,671.00,1967.00,2.93
64993,426.00,1644.00,3.86
6408,70.00,256.00,3.66
130402,10.00,28.50,2.85
252,10750.00,34542.00,3.21
40436,10.00,32.00,3.20
3651,31.00,72.00,2.32
8853,17.00,52.00,3.06
148082,3.00,8.50,2.83
104451,1.00,3.50,3.50
4223,8051.00,29900.00,3.71
93918,7.00,26.00,3.71
90281,9.00,23.00,2.56
101710,13.00,42.00,3.23
132261,1.00,3.50,3.50
7232,46.00,158.00,3.43
49050,17.00,62.50,3.68
137797,2.00,8.00,4.00
44903,6.00,17.50,2.92
146210,1.00,0.50,0.50
131718,1.00,3.00,3.00
41824,10.00,33.00,3.30
136255,1.00,3.00,3.00
5743,193.00,617.00,3.20
58520,28.00,97.50,3.48
7475,64.00,221.50,3.46
49994,8.00,28.00,3.50
137952,1.00,3.50,3.50
91485,955.00,2952.00,3.09
8044,293.00,1126.00,3.84
54885,5.00,16.50,3.30
112506,12.00,39.00,3.25
148630,3.00,9.50,3.17
2933,138.00,498.50,3.61
8521,268.00,926.50,3.46
6973,174.00,479.00,2.75
138684,2.00,7.00,3.50
109598,4.00,17.00,4.25
107338,4.00,14.00,3.50
100570,1.00,2.50,2.50
8948,1224.00,3605.00,2.95
136058,1.00,3.50,3.50
3284,247.00,894.00,3.62
140263,2.00,7.50,3.75
643,28.00,67.00,2.39
123333,1.00,2.50,2.50
126925,1.00,3.00,3.00
1389,2101.00,3982.50,1.90
4558,3231.00,9109.50,2.82
2188,2305.00,6465.00,2.80
93187,1.00,4.50,4.50
96702,1.00,4.50,4.50
132630,29.00,103.50,3.57
106226,5.00,16.50,3.30
5500,2733.00,9831.00,3.60
4242,219.00,682.00,3.11
3465,85.00,236.50,2.78
112245,17.00,60.50,3.56
95023,2.00,5.00,2.50
1101,21723.00,74112.00,3.41
77866,1438.00,4648.00,3.23
6301,1150.00,4282.00,3.72
56508,112.00,397.00,3.54
108479,1.00,1.00,1.00
108942,1.00,3.00,3.00
133853,1.00,3.50,3.50
55442,2983.00,11795.50,3.95
4900,300.00,939.50,3.13
27497,26.00,87.00,3.35
69233,10.00,30.50,3.05
140090,1.00,2.00,2.00
27706,4036.00,13519.50,3.35
8773,130.00,433.00,3.33
79029,35.00,118.50,3.39
102980,1.00,3.50,3.50
118876,14.00,39.50,2.82
85955,6.00,20.50,3.42
94729,1.00,3.50,3.50
136612,2.00,7.50,3.75
39857,7.00,21.50,3.07
59908,168.00,467.50,2.78
99642,24.00,82.00,3.42
132877,1.00,4.00,4.00
96574,6.00,20.00,3.33
130848,2.00,6.50,3.25
8621,16.00,50.50,3.16
69159,5.00,15.00,3.00
318,77887.00,345951.50,4.44
2860,2052.00,6335.50,3.09
130052,27.00,69.00,2.56
79987,71.00,246.50,3.47
82093,151.00,480.50,3.18
113630,10.00,32.00,3.20
71131,326.00,1270.50,3.90
4525,133.00,377.00,2.83
2453,1235.00,3824.50,3.10
133141,10.00,26.00,2.60
121097,6.00,16.00,2.67
60397,1622.00,5033.50,3.10
1315,66.00,221.00,3.35
57910,376.00,1111.50,2.96
94109,48.00,176.50,3.68
111583,1.00,3.50,3.50
93136,4.00,11.00,2.75
117462,1.00,3.50,3.50
80361,50.00,149.00,2.98
128425,7.00,21.50,3.07
129189,5.00,17.50,3.50
51694,243.00,827.00,3.40
5350,54.00,162.00,3.00
25743,7.00,19.00,2.71
2213,21.00,40.50,1.93
134043,1.00,3.50,3.50
144598,3.00,9.00,3.00
120907,1.00,3.00,3.00
866,6563.00,24396.00,3.72
5034,977.00,3684.50,3.77
4758,260.00,618.00,2.38
142408,2.00,6.50,3.25
113532,66.00,214.50,3.25
65400,31.00,51.00,1.65
115939,6.00,15.00,2.50
97460,2.00,3.00,1.50
82304,7.00,26.50,3.79
140803,1.00,4.00,4.00
144882,1.00,0.50,0.50
7442,217.00,673.50,3.10
34155,165.00,611.50,3.71
132958,6.00,20.00,3.33
103418,3.00,9.00,3.00
93533,3.00,8.00,2.67
89112,5.00,16.00,3.20
146110,3.00,9.50,3.17
1381,4134.00,8240.00,1.99
57865,47.00,128.50,2.73
5317,45.00,119.50,2.66
69652,3.00,7.50,2.50
92749,1.00,3.50,3.50
52245,2326.00,7192.50,3.09
844,181.00,680.00,3.76
27309,83.00,191.00,2.30
138528,2.00,3.00,1.50
115979,1.00,3.50,3.50
106052,4.00,10.00,2.50
126024,2.00,5.00,2.50
74332,1.00,2.00,2.00
150044,1.00,2.50,2.50
118542,2.00,5.50,2.75
8253,983.00,3808.50,3.87
49225,126.00,472.50,3.75
141120,5.00,14.00,2.80
144552,3.00,10.50,3.50
96631,4.00,11.00,2.75
137387,5.00,12.50,2.50
139616,1.00,2.50,2.50
7936,177.00,688.00,3.89
312,1348.00,3530.00,2.62
60408,252.00,918.00,3.64
136204,46.00,187.50,4.08
98052,10.00,18.00,1.80
66335,224.00,757.50,3.38
120837,2.00,6.50,3.25
126979,1.00,4.50,4.50
132470,2.00,7.50,3.75
30,1343.00,4897.50,3.65
3074,1510.00,5692.00,3.77
143237,7.00,20.50,2.93
49379,9.00,25.50,2.83
69387,7.00,23.50,3.36
136730,1.00,1.00,1.00
63141,1.00,2.00,2.00
151641,1.00,0.50,0.50
91304,15.00,47.50,3.17
126156,2.00,5.00,2.50
142588,1.00,3.50,3.50
104,20019.00,68257.50,3.41
1391,18380.00,54409.50,2.96
109330,16.00,58.00,3.62
107771,451.00,1648.50,3.66
76818,11.00,36.50,3.32
132646,4.00,6.00,1.50
7845,508.00,1363.50,2.68
127025,2.00,4.50,2.25
113374,22.00,76.50,3.48
6504,5.00,12.00,2.40
122948,17.00,57.50,3.38
84477,4.00,14.00,3.50
101918,6.00,23.00,3.83
70334,250.00,591.00,2.36
73981,23.00,76.00,3.30
5467,50.00,146.50,2.93
6490,17.00,53.50,3.15
27818,1.00,3.00,3.00
60766,1532.00,5914.50,3.86
32011,334.00,819.50,2.45
99130,5.00,15.00,3.00
130468,3.00,11.00,3.67
125537,9.00,34.00,3.78
117843,2.00,7.50,3.75
150596,12.00,38.00,3.17
82732,2.00,6.50,3.25
103972,16.00,45.00,2.81
136427,3.00,11.00,3.67
86079,3.00,10.00,3.33
150056,1.00,1.50,1.50
72405,588.00,1982.00,3.37
39768,98.00,370.50,3.78
27455,8.00,23.00,2.88
61279,13.00,43.50,3.35
56026,2.00,5.50,2.75
72304,8.00,25.00,3.12
101485,3.00,8.50,2.83
107573,1.00,2.50,2.50
58898,32.00,101.50,3.17
85358,14.00,37.00,2.64
85538,10.00,36.50,3.65
6626,40.00,112.50,2.81
131092,19.00,61.50,3.24
26007,348.00,1311.00,3.77
6409,105.00,374.50,3.57
131654,1.00,3.00,3.00
5776,30.00,88.00,2.93
126044,1.00,0.50,0.50
26719,16.00,47.00,2.94
80933,5.00,16.50,3.30
34378,17.00,45.50,2.68
127064,2.00,6.50,3.25
123095,1.00,2.50,2.50
4718,9501.00,28068.00,2.95
96481,1.00,2.00,2.00
8939,674.00,2143.50,3.18
109862,5.00,14.00,2.80
672,28.00,68.00,2.43
85319,7.00,27.00,3.86
40,937.00,3426.00,3.66
73741,42.00,102.00,2.43
31284,45.00,126.00,2.80
126245,5.00,18.00,3.60
119186,5.00,13.50,2.70
150854,2.00,8.00,4.00
6483,448.00,441.50,0.99
81731,148.00,565.50,3.82
125287,1.00,4.50,4.50
128189,1.00,1.00,1.00
145949,1.00,2.50,2.50
141812,4.00,13.50,3.38
128445,2.00,7.00,3.50
141442,1.00,4.50,4.50
86773,2.00,8.50,4.25
141038,10.00,24.00,2.40
131584,4.00,15.50,3.88
132588,4.00,13.00,3.25
91248,1.00,3.50,3.50
26056,20.00,69.50,3.48
92956,1.00,5.00,5.00
147738,2.00,5.00,2.50
45068,20.00,69.00,3.45
107410,58.00,232.50,4.01
78093,2.00,6.50,3.25
136638,1.00,1.00,1.00
86811,7.00,21.00,3.00
122968,1.00,2.00,2.00
106523,1.00,3.00,3.00
4363,64.00,199.00,3.11
5741,91.00,304.50,3.35
49815,64.00,234.00,3.66
89912,2.00,6.00,3.00
136217,5.00,13.00,2.60
135434,1.00,4.00,4.00
7110,31.00,99.00,3.19
8255,32.00,102.00,3.19
26933,9.00,27.50,3.06
73782,2.00,6.50,3.25
6885,489.00,1276.00,2.61
47714,28.00,99.00,3.54
6083,51.00,167.00,3.27
121967,1.00,2.00,2.00
127309,4.00,13.50,3.38
90183,1.00,3.00,3.00
144722,1.00,2.50,2.50
90738,134.00,451.00,3.37
137046,1.00,5.00,5.00
103519,1.00,3.00,3.00
6959,991.00,2786.00,2.81
95898,8.00,22.00,2.75
117903,3.00,9.00,3.00
4225,1838.00,6831.50,3.72
1650,450.00,1545.00,3.43
7394,233.00,784.00,3.36
122317,1.00,2.00,2.00
117428,1.00,4.00,4.00
146920,1.00,2.50,2.50
6385,3870.00,14929.00,3.86
26277,39.00,126.50,3.24
115921,11.00,30.00,2.73
4005,2102.00,6849.00,3.26
34332,1095.00,3531.00,3.22
5007,345.00,1267.00,3.67
7564,318.00,1232.00,3.87
90428,84.00,294.00,3.50
104356,23.00,82.50,3.59
139413,3.00,8.00,2.67
112193,13.00,28.50,2.19
114214,1.00,5.00,5.00
123499,3.00,8.00,2.67
2387,2389.00,6806.50,2.85
4175,252.00,896.50,3.56
146384,1.00,2.50,2.50
50821,2.00,5.00,2.50
129786,5.00,17.00,3.40
105595,3.00,7.50,2.50
8583,44.00,152.50,3.47
130408,1.00,3.00,3.00
90256,5.00,13.00,2.60
6794,980.00,1972.00,2.01
106722,4.00,12.50,3.12
50347,14.00,41.00,2.93
107013,3.00,8.00,2.67
144386,3.00,10.50,3.50
26152,842.00,2682.50,3.19
4030,1358.00,3517.50,2.59
55278,194.00,633.00,3.26
78637,1031.00,3295.50,3.20
97216,11.00,24.00,2.18
53450,63.00,208.50,3.31
92412,3.00,11.00,3.67
3820,207.00,376.00,1.82
146604,13.00,49.00,3.77
52581,12.00,42.00,3.50
93982,226.00,710.50,3.14
6117,17.00,48.00,2.82
126136,2.00,3.50,1.75
81229,2562.00,9273.00,3.62
5483,598.00,2162.50,3.62
144642,1.00,3.50,3.50
25798,58.00,201.00,3.47
59912,48.00,164.00,3.42
135571,1.00,2.50,2.50
194,6305.00,24236.50,3.84
6884,379.00,1270.00,3.35
1475,835.00,2603.00,3.12
96732,3.00,7.00,2.33
62336,935.00,3666.00,3.92
660,134.00,401.00,2.99
6629,362.00,1167.00,3.22
4956,691.00,2582.00,3.74
2700,18749.00,67802.50,3.62
3287,935.00,2731.00,2.92
60735,98.00,341.00,3.48
118850,1.00,1.50,1.50
58107,528.00,1634.50,3.10
106753,1.00,4.00,4.00
103411,2.00,7.00,3.50
76860,23.00,73.00,3.17
112923,1.00,4.50,4.50
91664,1.00,4.50,4.50
137276,1.00,3.00,3.00
91167,2.00,7.00,3.50
135494,3.00,12.50,4.17
2614,304.00,599.50,1.97
131502,8.00,27.50,3.44
126923,4.00,13.00,3.25
113256,1.00,4.00,4.00
7976,305.00,960.00,3.15
39449,580.00,1822.00,3.14
5161,161.00,417.50,2.59
1842,25.00,73.50,2.94
106443,16.00,53.00,3.31
121372,62.00,226.50,3.65
139803,6.00,19.00,3.17
112517,3.00,5.00,1.67
126731,1.00,3.00,3.00
100161,2.00,6.50,3.25
102242,7.00,22.50,3.21
4230,18.00,51.00,2.83
53207,741.00,2179.50,2.94
6119,103.00,381.50,3.70
48127,2.00,5.50,2.75
6273,417.00,1653.50,3.97
48682,92.00,324.00,3.52
92208,3.00,6.50,2.17
58774,5.00,16.50,3.30
52561,19.00,60.50,3.18
4431,50.00,165.50,3.31
79038,8.00,26.00,3.25
68271,9.00,29.00,3.22
138304,1.00,4.00,4.00
132044,1.00,1.50,1.50
26868,5.00,18.00,3.60
104669,11.00,33.00,3.00
4499,4337.00,15965.00,3.68
2932,1464.00,5789.00,3.95
111387,92.00,322.00,3.50
115600,2.00,7.50,3.75
378,2386.00,7468.50,3.13
141133,6.00,18.00,3.00
79723,21.00,66.00,3.14
102115,5.00,13.50,2.70
146906,2.00,5.00,2.50
66053,9.00,27.50,3.06
136540,5.00,15.00,3.00
73165,2.00,7.00,3.50
85007,152.00,514.50,3.38
959,402.00,1493.50,3.72
71322,31.00,95.50,3.08
109042,64.00,175.50,2.74
46961,9.00,37.50,4.17
94144,2.00,5.50,2.75
99748,1.00,3.00,3.00
149683,1.00,4.00,4.00
140775,1.00,4.00,4.00
105197,602.00,2242.50,3.73
57476,39.00,126.50,3.24
7901,29.00,92.00,3.17
71327,267.00,923.50,3.46
32172,18.00,62.00,3.44
82682,8.00,25.00,3.12
141602,1.00,3.00,3.00
110673,2.00,6.50,3.25
